AttributeNameCN,AttributeNameEN,AutoReformedEnName
每股净资产(近3年增长率)_GSD,wgsd_growth_bps_3y,WgsDGrowthBpS3Y
营业总收入(N年-增长率)_GSD,wgsd_growth_gr,WgsDGrowthGr
营业总成本(N年-增长率)_GSD,wgsd_growth_gc,WgsDGrowthGc
销售利润率(N年-增长率)_GSD,wgsd_growth_profittosales,WgsDGrowthProfitToSales
净资产收益率(N年-增长率),growth_roe,GrowthRoe
股东权益合计(近1年增长率)_GSD,wgsd_growth_totalequity_1y,WgsDGrowthTotalEquity1Y
股东权益合计(近3年增长率)_GSD,wgsd_growth_totalequity_3y,WgsDGrowthTotalEquity3Y
基本每股收益(近1年增长率)_GSD,wgsd_growth_eps_1y,WgsDGrowthEps1Y
基本每股收益(近3年增长率)_GSD,wgsd_growth_eps_3y,WgsDGrowthEps3Y
净资产收益率(N年-增长率)_GSD,wgsd_growth_roe,WgsDGrowthRoe
经营活动净收益(N年-增长率),growth_operateincome,GrowthOperateIncome
价值变动净收益(N年-增长率),growth_investincome,GrowthInvestIncome
经营活动净收益(N年-增长率)_GSD,wgsd_growth_operateincome,WgsDGrowthOperateIncome
价值变动净收益(N年-增长率)_GSD,wgsd_growth_investincome,WgsDGrowthInvestIncome
归属母公司股东的权益(N年-增长率),growth_equity,GrowthEquity
归属母公司股东的权益(近1年增长率)_GSD,wgsd_growth_equity_1y,WgsDGrowthEquity1Y
归属母公司股东的权益(近3年增长率)_GSD,wgsd_growth_equity_3y,WgsDGrowthEquity3Y
归属母公司股东的权益(N年-增长率)_GSD,wgsd_growth_equity,WgsDGrowthEquity
归属母公司股东的净利润(N年-增长率),growth_netprofit,GrowthNetProfit
归属母公司股东的净利润(N年-增长率)_GSD,wgsd_growth_netprofit,WgsDGrowthNetProfit
归属母公司股东的净利润-扣除非经常损益(N年-增长率),growth_netprofit_deducted,GrowthNetProfitDeducted
资产差额(特殊报表科目),assets_gap,AssetsGap
资产差额说明(特殊报表科目),assets_gap_detail,AssetsGapDetail
资产差额(合计平衡项目),assets_netting,AssetsNetting
资产总计,stm07_bs_reits_allassets,Stm07BsReItsAllAssets
资产处置收益,gain_asset_dispositions,GainAssetDispositions
资产支持证券投资_FUND,stm_bs_72,StmBs72
资产合计_FUND,stm_bs_19,StmBs19
资产支持证券利息收入_FUND,stm_is_69,StmIs69
资产支持证券投资公允价值变动收益_FUND,stm_is_105,StmIs105
资产回报率(TTM)_PIT,fa_roa_ttm,FaRoaTtM
资产总计_PIT,fa_totassets,FaToTAssets
资产总计(MRQ-只有最新数据),asset_mrq,AssetMrQ
净资产收益率ROE(平均),roe_avg,RoeAvg
净资产收益率ROE(加权),roe_basic,RoeBasic
净资产收益率ROE(摊薄),roe_diluted,RoeDiluted
净资产收益率ROE(扣除/平均),roe_deducted,RoeDeducted
净资产收益率ROE(扣除/加权),roe_exbasic,RoeExBasic
净资产收益率ROE(扣除/摊薄),roe_exdiluted,RoeExDiluted
净资产收益率ROE-增发条件,roe_add,RoeAdd
总资产报酬率ROA,roa2,Roa2
总资产净利率ROA,roa,Roa
净资产收益率ROE,roe,Roe
净资产收益率(TTM),roe_ttm2,RoeTtM2
净资产收益率(TTM-平均),fa_roe_ttmavg,FaRoeTtMAvg
总资产报酬率(TTM),roa2_ttm2,Roa2TtM2
总资产净利率-不含少数股东损益(TTM),netprofittoassets,NetProfitToAssets
净资产收益率_GSD,wgsd_roe,WgsDRoe
净资产收益率ROE(摊薄)_GSD,wgsd_roe_diluted,WgsDRoeDiluted
净资产收益率(扣除)_GSD,wgsd_roe_deducted,WgsDRoeDeducted
净资产收益率ROE(扣除/摊薄)_GSD,wgsd_roe_exdiluted,WgsDRoeExDiluted
净资产收益率(年化)_GSD,wgsd_roe_yearly,WgsDRoeYearly
总资产净利率_GSD,wgsd_roa,WgsDRoa
总资产净利率(年化)_GSD,wgsd_roa_yearly,WgsDRoaYearly
总资产报酬率ROA_GSD,wgsd_roa2,WgsDRoa2
总资产报酬率(年化)_GSD,wgsd_roa2_yearly,WgsDRoa2Yearly
净资产收益率(TTM)_GSD,roe_ttm3,RoeTtM3
总资产净利率(TTM)_GSD,roa_ttm2,RoaTtM2
总资产净利率-不含少数股东损益(TTM)_GSD,netprofittoassets2,NetProfitToAssets2
总资产报酬率(TTM)_GSD,roa2_ttm3,Roa2TtM3
总资产_GSD,wgsd_assets,WgsDAssets
净资产收益率(平均)_PIT,fa_roe_avg,FaRoeAvg
净资产收益率(加权)_PIT,fa_roe_wgt,FaRoeWGt
净资产收益率(摊薄)_PIT,fa_roe_diluted,FaRoeDiluted
净资产收益率(扣除/加权)_PIT,fa_roe_exbasic,FaRoeExBasic
净资产收益率(扣除/摊薄)_PIT,fa_roe_exdiluted,FaRoeExDiluted
净资产收益率(TTM)_PIT,fa_roenp_ttm,FaRoeNpTtM
总资产报酬率(TTM)_PIT,fa_roaebit_ttm,FaRoaEbItTtM
总资产净利率-不含少数股东损益(TTM)_PIT,fa_netprofittoassets_ttm,FaNetProfitToAssetsTtM
净资产周转率(TTM)_PIT,fa_naturn_ttm,FaNaTurnTtM
净资产收益率ROE(TTM-只有最新数据),roe_ttm,RoeTtM
总资产报酬率ROA(TTM-只有最新数据),roa2_ttm,Roa2TtM
总资产净利率ROA(TTM-只有最新数据),roa_ttm,RoaTtM
固定资产投资扩张率,yoy_fixedassets,YoYFixedAssets
有形资产,tangibleasset,TangibleAsset
短期资产流动性比率(人民币),st_asset_liq_ratio_rmb_n,StAssetLiqRatioRMbN
短期资产流动性比率(本外币),stmnote_bank_assetliqratio,StmNoteBankAssetLiqRatio
短期资产流动性比率(外币),st_asset_liq_ratio_normb_n,StAssetLiqRatioNormBN
生息资产,stmnote_bank_351,StmNoteBank351
生息资产收益率,stmnote_bank_58,StmNoteBank58
生息资产平均余额,stmnote_bank_57,StmNoteBank57
短期资产流动性比率(人民币)(旧),st_asset_liq_ratio_rmb,StAssetLiqRatioRMb
短期资产流动性比率(外币)(旧),st_asset_liq_ratio_normb,StAssetLiqRatioNormB
其它资产,stmnote_insur_7808,StmNoteInSur7808
认可资产,qstmnote_insur_212512,QStmNoteInSur212512
有形资产_GSD,wgsd_tangibleasset2,WgsDTangibleAsset2
流动资产合计_GSD,wgsd_assets_curr,WgsDAssetsCurR
固定资产净值_GSD,wgsd_ppe_net,WgsDPpeNet
合同资产,cont_assets,ContAssets
流动资产差额(特殊报表科目),cur_assets_gap,CurAssetsGap
流动资产差额说明(特殊报表科目),cur_assets_gap_detail,CurAssetsGapDetail
流动资产差额(合计平衡项目),cur_assets_netting,CurAssetsNetting
流动资产合计,stm07_bs_reits_liquidasset,Stm07BsReItsLiquidAsset
固定资产(合计),fix_assets_tot,FixAssetsToT
固定资产,fix_assets,FixAssets
固定资产清理,fix_assets_disp,FixAssetsDisp
油气资产,oil_and_natural_gas_assets,OilAndNaturalGasAssets
无形资产,intang_assets,IntangAssets
固定资产折旧、油气资产折耗、生产性生物资产折旧,depr_fa_coga_dpba,DePrFaCogADpBa
无形资产摊销,amort_intang_assets,AMortIntangAssets
固定资产报废损失,loss_scr_fa,LossSCrFa
固定资产-原值,stmnote_assetdetail_1,StmNoteAssetDetail1
固定资产-累计折旧,stmnote_assetdetail_2,StmNoteAssetDetail2
固定资产-减值准备,stmnote_assetdetail_3,StmNoteAssetDetail3
固定资产-净额,stmnote_assetdetail_4,StmNoteAssetDetail4
固定资产-净值,stmnote_avofa,StmNoteAvOfA
油气资产-原值,stmnote_assetdetail_13,StmNoteAssetDetail13
油气资产-累计折耗,stmnote_assetdetail_14,StmNoteAssetDetail14
油气资产-减值准备,stmnote_assetdetail_15,StmNoteAssetDetail15
油气资产-净额,stmnote_assetdetail_16,StmNoteAssetDetail16
无形资产-原值,stmnote_assetdetail_17,StmNoteAssetDetail17
无形资产-累计摊销,stmnote_assetdetail_18,StmNoteAssetDetail18
无形资产-减值准备,stmnote_assetdetail_19,StmNoteAssetDetail19
无形资产-净额,stmnote_assetdetail_20,StmNoteAssetDetail20
重仓资产支持证券Wind代码,prt_topabswindcode,PrtTopAbsWindCode
流动资产比率_PIT,fa_curassetsratio,FaCurAssetsRatio
固定资产比率_PIT,fa_fixedassettoasset,FaFixedAssetToAsset
无形资产比率_PIT,fa_intangassetratio,FaIntangAssetRatio
有形资产_PIT,fa_tangibleasset,FaTangibleAsset
固定资产合计_PIT,fa_fixassets,FaFixAssets
预测总资产收益率(ROA)平均值,est_avgroa,EstAvgRoa
预测总资产收益率(ROA)最大值,est_maxroa,EstMaxRoa
预测总资产收益率(ROA)最小值,est_minroa,EstMinRoa
预测总资产收益率(ROA)中值,est_medianroa,EstMedianRoa
预测总资产收益率(ROA)标准差,est_stdroa,EstStdRoa
预测净资产收益率(ROE)平均值,est_avgroe,EstAvgRoe
预测净资产收益率(ROE)最大值,est_maxroe,EstMaxRoe
预测净资产收益率(ROE)最小值,est_minroe,EstMinRoe
预测净资产收益率(ROE)中值,est_medianroe,EstMedianRoe
预测净资产收益率(ROE)标准差,est_stdroe,EstStdRoe
预测总资产收益率(ROA)平均值(可选类型),west_avgroa,WestAvgRoa
预测总资产收益率(ROA)最大值(可选类型),west_maxroa,WestMaxRoa
预测总资产收益率(ROA)最小值(可选类型),west_minroa,WestMinRoa
预测总资产收益率(ROA)中值(可选类型),west_medianroa,WestMedianRoa
预测总资产收益率(ROA)标准差(可选类型),west_stdroa,WestStdRoa
预测净资产收益率(ROE)平均值(可选类型),west_avgroe,WestAvgRoe
预测净资产收益率(ROE)最大值(可选类型),west_maxroe,WestMaxRoe
预测净资产收益率(ROE)最小值(可选类型),west_minroe,WestMinRoe
预测净资产收益率(ROE)中值(可选类型),west_medianroe,WestMedianRoe
预测净资产收益率(ROE)标准差(可选类型),west_stdroe,WestStdRoe
每股净资产BPS,bps,BpS
每股净资产BPS(最新股本摊薄),bps_adjust,BpSAdjust
每股净资产BPS(最新公告),bps_new,BpSNew
非生息资产,stmnote_bank_421,StmNoteBank421
表内外资产总额,stmnote_sec_33,StmNoteSec33
总投资资产,stmnote_insur_7809,StmNoteInSur7809
每股净资产_GSD,wgsd_bps,WgsDBpS
每股净资产(最新公告)_GSD,wgsd_bps_new,WgsDBpSNew
平均净资产收益率_GSD,wgsd_dupont_roe,WgsDDupontRoe
非流动资产合计_GSD,wgsd_assets_lt,WgsDAssetsLt
使用权资产,prop_right_use,PropRightUse
非流动资产差额(特殊报表科目),non_cur_assets_gap,NonCurAssetsGap
非流动资产差额说明(特殊报表科目),non_cur_assets_gap_detail,NonCurAssetsGapDetail
非流动资产差额(合计平衡项目),non_cur_assets_netting,NonCurAssetsNetting
非流动资产合计,stm07_bs_reits_nonliquid,Stm07BsReItsNonLiquid
非流动资产处置净损失,net_loss_disp_noncur_asset,NetLossDispNonCurAsset
使用权资产折旧,depre_prop_right_use,DePrePropRightUse
非流动资产处置损益,stmnote_Eoitems_6,StmNoteEoItems6
对数总资产_PIT,val_lntotassets,ValLnToTAssets
每股净资产_PIT,fa_bps,FaBpS
现金流资产比-资产回报率(TTM)_PIT,fa_acca_ttm,FaAccaTtM
非流动资产比率_PIT,fa_noncurassetsratio,FaNonCurAssetsRatio
债务总资产比_PIT,fa_debtsassetratio,FaDebtsAssetRatio
加权风险资产净额,stmnote_bank_133_n,StmNoteBank133N
加权风险资产净额(2013),stmnote_bank_RweightedAssets,StmNoteBankRWeightedAssets
加权风险资产净额(旧),stmnote_bank_133,StmNoteBank133
受托管理资产总规模,stmnote_assetmanage,StmNoteAssetManage
权益投资资产分红收入,stmnote_InvestmentIncome_0002,StmNoteInvestmentIncome0002
其他流动资产_GSD,wgsd_assets_curr_oth,WgsDAssetsCurROTh
其他固定资产净值_GSD,wgsd_ppe_net_oth,WgsDPpeNetOTh
出售固定资产收到的现金_GSD,wgsd_assets_bus_cf,WgsDAssetsBusCf
其他流动资产,oth_cur_assets,OThCurAssets
代理业务资产,agency_bus_assets,AgencyBusAssets
独立账户资产,independent_acct_assets,IndependentAccTAssets
衍生金融资产,derivative_fin_assets,DerivativeFinAssets
处置固定资产、无形资产和其他长期资产收回的现金净额,net_cash_recp_disp_fiolta,NetCashRecpDispFiOltA
购建固定资产、无形资产和其他长期资产支付的现金,cash_pay_acq_const_fiolta,CashPayAcqConstFiOltA
处置固定资产、无形资产和其他长期资产的损失,loss_disp_fiolta,LossDispFiOltA
单季度.资产处置收益,qfa_gain_asset_dispositions,QfaGainAssetDispositions
非货币性资产交换损益,stmnote_Eoitems_11,StmNoteEoItems11
衍生金融资产_FUND,stm_bs_109,StmBs109
新股申购资产规模报备日,ipo_assetdate,IpoAssetDate
5年平均资产回报率_PIT,fa_roaavg5y,FaRoaAvg5Y
ABS基础资产分类,abs_underlyingtype,AbsUnderlyingType
预测每股净资产(BPS)平均值,est_avgbps,EstAvgBpS
预测每股净资产(BPS)最大值,est_maxbps,EstMaxBpS
预测每股净资产(BPS)最小值,est_minbps,EstMinBpS
预测每股净资产(BPS)中值,est_medianbps,EstMedianBpS
预测每股净资产(BPS)标准差,est_stdbps,EstStdBpS
预测每股净资产(BPS)平均值(币种转换),est_avgbps1,EstAvgBpS1
预测每股净资产(BPS)最大值(币种转换),est_maxbps1,EstMaxBpS1
预测每股净资产(BPS)最小值(币种转换),est_minbps1,EstMinBpS1
预测每股净资产(BPS)中值(币种转换),est_medianbps1,EstMedianBpS1
预测每股净资产(BPS)标准差(币种转换),est_stdbps1,EstStdBpS1
预测每股净资产(BPS)平均值(可选类型),west_avgbps,WestAvgBpS
预测每股净资产(BPS)最大值(可选类型),west_maxbps,WestMaxBpS
预测每股净资产(BPS)最小值(可选类型),west_minbps,WestMinBpS
预测每股净资产(BPS)中值(可选类型),west_medianbps,WestMedianBpS
预测每股净资产(BPS)标准差(可选类型),west_stdbps,WestStdBpS
预测每股净资产(BPS)平均值(可选类型-币种转换),west_avgbps1,WestAvgBpS1
预测每股净资产(BPS)最大值(可选类型-币种转换),west_maxbps1,WestMaxBpS1
预测每股净资产(BPS)最小值(可选类型-币种转换),west_minbps1,WestMinBpS1
预测每股净资产(BPS)中值(可选类型-币种转换),west_medianbps1,WestMedianBpS1
预测每股净资产(BPS)标准差(可选类型-币种转换),west_stdbps1,WestStdBpS1
预测每股净资产Surprise(可选类型),west_bps_surprise,WestBpSSurprise
预测每股净资产Surprise百分比(可选类型),west_bps_surprise_pct,WestBpSSurprisePct
净资本/净资产,stmnote_sec_6,StmNoteSec6
单季度.净资产收益率ROE,qfa_roe,QfaRoe
单季度.总资产净利率ROA,qfa_roa,QfaRoa
单季度.净资产收益率ROE_GSD,wgsd_qfa_roe,WgsDQfaRoe
单季度.总资产净利率ROA_GSD,wgsd_qfa_roa,WgsDQfaRoa
交易性金融资产_GSD,wgsd_invest_trading,WgsDInvestTrading
其他非流动资产_GSD,wgsd_assets_lt_oth,WgsDAssetsLtOTh
消耗性生物资产,consumptive_bio_assets,ConsumptiveBioAssets
生产性生物资产,productive_bio_assets,ProductiveBioAssets
其他非流动资产,oth_non_cur_assets,OThNonCurAssets
生产性生物资产-原值,stmnote_assetdetail_9,StmNoteAssetDetail9
生产性生物资产-累计折旧,stmnote_assetdetail_10,StmNoteAssetDetail10
生产性生物资产-减值准备,stmnote_assetdetail_11,StmNoteAssetDetail11
生产性生物资产-净额,stmnote_assetdetail_12,StmNoteAssetDetail12
交易性金融资产_FUND,stm_bs_71,StmBs71
长期负债/资产总计_PIT,fa_ltdebttoasset,FaLtDebtToAsset
应付债券/资产总计_PIT,fa_bondspayabletoasset,FaBondsPayableToAsset
信用风险加权资产(2013),stmnote_bank_RweightedAssets_cr,StmNoteBankRWeightedAssetsCr
市场风险加权资产(2013),stmnote_bank_RweightedAssets_mr,StmNoteBankRWeightedAssetsMr
操作风险加权资产(2013),stmnote_bank_RweightedAssets_or,StmNoteBankRWeightedAssetsOr
卖出回购金融资产款,fund_sales_fin_assets_rp,FundSalesFinAssetsRp
融资租入固定资产,fa_fnc_leases,FaFncLeases
单季度.固定资产折旧、油气资产折耗、生产性生物资产折旧,qfa_depr_fa_coga_dpba,QfaDePrFaCogADpBa
单季度.无形资产摊销,qfa_amort_intang_assets,QfaAMortIntangAssets
单季度.固定资产报废损失,qfa_loss_scr_fa,QfaLossSCrFa
担保总额占净资产比例,stmnote_guarantee_6,StmNoteGuarantee6
卖出回购金融资产支出_FUND,stm_is_13,StmIs13
一致预测每股净资产(FY1),west_avgbps_FY1,WestAvgBpSFy1
一致预测每股净资产(FY2),west_avgbps_FY2,WestAvgBpSFy2
一致预测每股净资产(FY3),west_avgbps_FY3,WestAvgBpSFy3
利息收入:金融资产回购业务收入,stmnote_sec_1513,StmNoteSec1513
房地产物业相关资产净值_GSD,wgsd_real_estate_net,WgsDRealEstateNet
其他非流动金融资产,oth_non_cur_fina_asset,OThNonCurFinaAsset
处置交易性金融资产净增加额,net_incr_disp_tfa,NetInCrDispTfa
单季度.非流动资产处置净损失,qfa_net_loss_disp_noncur_asset,QfaNetLossDispNonCurAsset
单季度.使用权资产折旧,qfa_depre_prop_right_use,QfaDePrePropRightUse
股东权益/固定资产_PIT,fa_equitytofixedasset,FaEquityToFixedAsset
利息净收入:金融资产回购业务收入,stmnote_sec_1533,StmNoteSec1533
单季度.出售固定资产收到的现金_GSD,wgsd_qfa_assets_bus_cf,WgsDQfaAssetsBusCf
划分为持有待售的资产,hfs_assets,HfSAssets
单季度.处置固定资产、无形资产和其他长期资产收回的现金净额,qfa_net_cash_recp_disp_fiolta,QfaNetCashRecpDispFiOltA
单季度.购建固定资产、无形资产和其他长期资产支付的现金,qfa_cash_pay_acq_const_fiolta,QfaCashPayAcqConstFiOltA
单季度.处置固定资产、无形资产和其他长期资产的损失,qfa_loss_disp_fiolta,QfaLossDispFiOltA
一年内到期的非流动资产,non_cur_assets_due_within_1y,NonCurAssetsDueWithin1Y
以摊余成本计量的金融资产,fin_assets_amortizedcost,FinAssetsAmortizedCost
以摊余成本计量的金融资产终止确认收益,ter_fin_ass_income,TerFinAsSIncome
单季度.融资租入固定资产,qfa_fa_fnc_leases,QfaFaFncLeases
存货明细-消耗性生物资产,stmnote_inv_9,StmNoteInv9
单季度.处置交易性金融资产净增加额,qfa_net_incr_disp_tfa,QfaNetInCrDispTfa
息税前利润(TTM)/总资产,ebittoassets2,EbItToAssets2
息税前利润(TTM)/总资产_GSD,ebittoassets_ttm,EbItToAssetsTtM
持有(或处置)交易性金融资产和负债产生的公允价值变动损益,stmnote_Eoitems_28,StmNoteEoItems28
单季度.以摊余成本计量的金融资产终止确认收益,qfa_ter_fin_ass_income,QfaTerFinAsSIncome
ETF申购赎回最小申购赎回单位资产净值,fund_etfpr_minnav_unit,FundEtFPrMinnaVUnit
以公允价值计量且其变动计入当期损益的金融资产,tradable_fin_assets,TradableFinAssets
负债差额(特殊报表科目),liab_gap,LiaBGap
负债差额说明(特殊报表科目),liab_gap_detail,LiaBGapDetail
负债差额(合计平衡项目),liab_netting,LiaBNetting
负债合计,stm07_bs_reits_alldebt,Stm07BsReItsAllDebt
负债及股东权益差额(特殊报表科目),liab_shrhldr_eqy_gap,LiaBSHrhLDrEqYGap
负债及股东权益差额说明(特殊报表科目),liab_shrhldr_eqy_gap_detail,LiaBSHrhLDrEqYGapDetail
负债及股东权益差额(合计平衡项目),liab_shrhldr_eqy_netting,LiaBSHrhLDrEqYNetting
负债及股东权益总计,tot_liab_shrhldr_eqy,ToTLiaBSHrhLDrEqY
负债合计_FUND,stm_bs_33,StmBs33
负债及持有人权益合计_FUND,stm_bs_39,StmBs39
负债和所有者权益总计,stm07_bs_reits_debtequity,Stm07BsReItsDebtEquity
负债合计_PIT,fa_totliab,FaToTliAb
负债合计(MRQ-只有最新数据),debt_mrq,DebtMrQ
总负债_GSD,wgsd_liabs,WgsDLiAbs
总负债及总权益_GSD,wgsd_liabs_stkhldrs_eq,WgsDLiAbsStKhlDrSEq
计息负债,stmnote_bank_381,StmNoteBank381
计息负债成本率,stmnote_bank_60,StmNoteBank60
计息负债平均余额,stmnote_bank_59,StmNoteBank59
无息负债,fa_noneinterestdebt,FaNoneInterestDebt
认可负债,qstmnote_insur_212513,QStmNoteInSur212513
合同负债_GSD,wgsd_liabs_contract,WgsDLiAbsContract
流动负债合计_GSD,wgsd_liabs_curr,WgsDLiAbsCurR
其他负债_GSD,wgsd_liabs_oth,WgsDLiAbsOTh
合同负债,cont_liab,ContLiaB
流动负债差额(特殊报表科目),cur_liab_gap,CurLiaBGap
流动负债差额说明(特殊报表科目),cur_liab_gap_detail,CurLiaBGapDetail
流动负债差额(合计平衡项目),cur_liab_netting,CurLiaBNetting
流动负债合计,stm07_bs_reits_liquiddebt,Stm07BsReItsLiquidDebt
租赁负债,lease_obligation,LeaseObligation
预计负债,provisions,Provisions
其他负债,oth_liab,OThLiaB
预计负债产生的损益,stmnote_Eoitems_18,StmNoteEoItems18
其他负债_FUND,stm_bs_32,StmBs32
